optimal_tour,optimal_tour_length,transformer_tour,transformer_tour_length,score,time
"{1, 8, 4, 12, 14, 11, 20, 18, 17, 9, 3, 13, 19, 2, 5, 16, 6, 10, 15, 7, 1}",3.097632,"{1, 7, 15, 10, 6, 16, 5, 2, 19, 13, 3, 9, 17, 18, 20, 11, 14, 12, 4, 8, 1}",3.097632,0.000000,0.030197
"{1, 13, 10, 3, 7, 19, 6, 8, 11, 14, 17, 4, 15, 12, 16, 5, 20, 9, 18, 2, 1}",3.990158,"{1, 2, 18, 9, 20, 5, 16, 12, 15, 4, 17, 14, 8, 11, 6, 19, 7, 3, 10, 13, 1}",4.014836,0.006185,0.030291
"{1, 19, 3, 10, 20, 14, 12, 4, 9, 18, 6, 16, 8, 11, 5, 13, 15, 7, 2, 17, 1}",3.913921,"{1, 17, 14, 20, 10, 12, 4, 3, 9, 18, 6, 16, 8, 19, 11, 5, 13, 15, 7, 2, 1}",3.931460,0.004481,0.030346
"{1, 18, 17, 3, 15, 2, 8, 9, 4, 19, 14, 10, 7, 20, 11, 16, 5, 12, 6, 13, 1}",3.837976,"{1, 18, 17, 3, 15, 2, 8, 9, 4, 19, 14, 10, 7, 20, 11, 16, 5, 12, 6, 13, 1}",3.837976,0.000000,0.030135
"{1, 13, 11, 17, 10, 20, 7, 6, 2, 9, 18, 14, 3, 4, 12, 16, 19, 15, 5, 8, 1}",3.515749,"{1, 13, 11, 17, 10, 20, 7, 6, 2, 9, 18, 14, 3, 4, 12, 16, 19, 15, 5, 8, 1}",3.515749,0.000000,0.030164
"{1, 15, 3, 8, 9, 17, 2, 14, 12, 10, 6, 5, 19, 13, 11, 7, 16, 18, 4, 20, 1}",4.055664,"{1, 15, 3, 14, 2, 17, 10, 12, 5, 19, 13, 11, 6, 7, 16, 18, 20, 4, 9, 8, 1}",4.074662,0.004684,0.030365
"{1, 13, 9, 2, 11, 10, 19, 14, 5, 7, 8, 6, 15, 16, 4, 20, 17, 3, 12, 18, 1}",3.743273,"{1, 18, 12, 3, 17, 20, 4, 16, 15, 6, 8, 7, 5, 14, 19, 10, 11, 2, 9, 13, 1}",3.743273,0.000000,0.030443
"{1, 7, 16, 5, 20, 4, 3, 9, 2, 6, 17, 19, 15, 10, 8, 11, 12, 18, 13, 14, 1}",4.180845,"{1, 14, 13, 18, 12, 16, 7, 5, 20, 4, 3, 9, 2, 6, 17, 19, 15, 10, 8, 11, 1}",4.309105,0.030678,0.030317
"{1, 8, 7, 14, 16, 19, 5, 10, 15, 12, 6, 17, 4, 9, 2, 3, 18, 20, 13, 11, 1}",3.420109,"{1, 11, 13, 20, 18, 3, 2, 9, 4, 17, 6, 12, 15, 10, 5, 19, 16, 14, 7, 8, 1}",3.420108,0.000000,0.030425
"{1, 16, 4, 7, 9, 19, 12, 6, 8, 5, 20, 2, 11, 18, 13, 15, 3, 17, 14, 10, 1}",3.699584,"{1, 16, 4, 7, 9, 19, 12, 6, 8, 5, 20, 2, 11, 18, 13, 15, 3, 17, 14, 10, 1}",3.699584,0.000000,0.030238
"{1, 8, 13, 7, 19, 10, 2, 3, 17, 16, 20, 9, 12, 18, 15, 14, 5, 11, 6, 4, 1}",3.896984,"{1, 4, 20, 16, 17, 3, 2, 10, 19, 7, 13, 8, 11, 5, 14, 15, 6, 18, 12, 9, 1}",4.006664,0.028145,0.030263
"{1, 3, 17, 16, 8, 15, 19, 14, 10, 9, 5, 20, 7, 4, 6, 12, 18, 13, 11, 2, 1}",4.090426,"{1, 2, 11, 13, 18, 12, 6, 4, 7, 20, 5, 9, 10, 14, 19, 15, 8, 16, 17, 3, 1}",4.090426,0.000000,0.030145
"{1, 4, 9, 15, 8, 11, 10, 5, 17, 3, 12, 14, 18, 16, 7, 6, 19, 13, 20, 2, 1}",3.218429,"{1, 4, 9, 15, 8, 11, 10, 5, 17, 3, 12, 14, 18, 16, 7, 6, 19, 13, 20, 2, 1}",3.218429,0.000000,0.030203
"{1, 13, 18, 7, 20, 10, 2, 17, 15, 12, 9, 4, 5, 3, 14, 16, 11, 6, 19, 8, 1}",3.802461,"{1, 8, 6, 11, 16, 14, 3, 5, 4, 12, 9, 15, 17, 2, 10, 20, 18, 13, 7, 19, 1}",3.821572,0.005026,0.030295
"{1, 18, 4, 3, 20, 16, 15, 8, 10, 11, 2, 13, 12, 7, 9, 17, 5, 14, 6, 19, 1}",3.964173,"{1, 18, 4, 3, 20, 16, 15, 8, 10, 11, 2, 13, 12, 6, 19, 7, 9, 17, 14, 5, 1}",4.005697,0.010475,0.030259
"{1, 12, 20, 18, 10, 3, 6, 13, 19, 15, 16, 17, 8, 7, 4, 14, 9, 11, 2, 5, 1}",3.332069,"{1, 12, 20, 18, 10, 3, 6, 13, 19, 15, 16, 17, 8, 7, 4, 14, 9, 11, 2, 5, 1}",3.332069,0.000000,0.030377
"{1, 20, 12, 10, 3, 9, 5, 11, 14, 15, 2, 4, 13, 7, 8, 19, 18, 16, 17, 6, 1}",3.244632,"{1, 20, 12, 10, 3, 9, 5, 11, 14, 15, 2, 4, 13, 7, 8, 19, 18, 16, 17, 6, 1}",3.244632,0.000000,0.030223
"{1, 17, 15, 20, 10, 16, 18, 8, 11, 6, 2, 14, 5, 19, 12, 3, 13, 7, 4, 9, 1}",3.379483,"{1, 17, 15, 20, 10, 16, 18, 8, 11, 6, 2, 14, 5, 19, 12, 3, 13, 7, 4, 9, 1}",3.379483,0.000000,0.030111
"{1, 12, 8, 16, 9, 5, 10, 19, 13, 17, 6, 4, 14, 18, 7, 3, 20, 11, 2, 15, 1}",3.935145,"{1, 15, 2, 11, 20, 3, 7, 18, 14, 4, 6, 17, 13, 19, 10, 5, 9, 16, 8, 12, 1}",3.935144,0.000000,0.030117
"{1, 12, 18, 11, 5, 13, 9, 17, 16, 2, 14, 6, 7, 15, 10, 4, 8, 19, 3, 20, 1}",3.988029,"{1, 12, 18, 4, 11, 5, 13, 9, 17, 16, 2, 14, 6, 7, 15, 10, 19, 8, 3, 20, 1}",4.074934,0.021792,0.029789
"{1, 13, 10, 15, 12, 6, 17, 7, 5, 19, 11, 18, 14, 9, 4, 3, 16, 8, 2, 20, 1}",3.488522,"{1, 13, 10, 15, 12, 6, 17, 7, 5, 19, 11, 18, 14, 9, 4, 3, 16, 8, 2, 20, 1}",3.488522,0.000000,0.029800
"{1, 6, 4, 18, 5, 20, 3, 10, 13, 11, 16, 7, 15, 8, 19, 12, 17, 14, 9, 2, 1}",4.401679,"{1, 2, 9, 14, 17, 12, 19, 8, 15, 7, 16, 11, 13, 10, 3, 20, 5, 18, 4, 6, 1}",4.401678,0.000000,0.030019
"{1, 19, 12, 17, 20, 7, 18, 2, 5, 14, 4, 9, 6, 11, 10, 8, 15, 16, 13, 3, 1}",3.676151,"{1, 3, 13, 16, 15, 8, 10, 11, 6, 9, 4, 14, 5, 2, 18, 7, 20, 17, 12, 19, 1}",3.676151,0.000000,0.030076
"{1, 5, 8, 15, 3, 18, 14, 16, 13, 4, 7, 12, 11, 17, 6, 2, 19, 20, 9, 10, 1}",4.225351,"{1, 10, 9, 20, 19, 8, 2, 6, 17, 11, 12, 7, 4, 3, 15, 18, 13, 16, 14, 5, 1}",4.261470,0.008548,0.030710
"{1, 12, 18, 16, 20, 5, 11, 15, 2, 19, 8, 7, 9, 6, 13, 14, 4, 3, 17, 10, 1}",3.737559,"{1, 12, 18, 16, 20, 5, 11, 15, 2, 19, 8, 7, 9, 6, 13, 14, 4, 3, 17, 10, 1}",3.737559,0.000000,0.030658
"{1, 19, 14, 12, 2, 4, 10, 18, 3, 20, 16, 9, 11, 15, 17, 5, 13, 8, 7, 6, 1}",3.867268,"{1, 19, 14, 9, 16, 20, 12, 2, 4, 10, 18, 3, 5, 13, 17, 11, 15, 8, 7, 6, 1}",4.048378,0.046832,0.030202
"{1, 13, 19, 11, 7, 10, 2, 4, 8, 9, 3, 16, 6, 17, 20, 5, 18, 14, 12, 15, 1}",4.320728,"{1, 13, 19, 11, 7, 10, 2, 4, 8, 9, 3, 16, 6, 17, 20, 5, 18, 14, 12, 15, 1}",4.320728,0.000000,0.030197
"{1, 12, 20, 15, 6, 13, 17, 16, 14, 7, 3, 4, 19, 11, 2, 5, 8, 9, 10, 18, 1}",3.907953,"{1, 12, 20, 15, 6, 13, 17, 16, 14, 7, 3, 4, 19, 11, 2, 5, 8, 9, 18, 10, 1}",3.971361,0.016225,0.030187
"{1, 16, 13, 7, 9, 12, 11, 18, 15, 3, 8, 5, 6, 20, 14, 10, 2, 4, 19, 17, 1}",3.607097,"{1, 19, 17, 10, 14, 20, 2, 4, 16, 13, 7, 9, 12, 11, 18, 15, 3, 8, 5, 6, 1}",3.825403,0.060521,0.030148
"{1, 6, 2, 17, 5, 14, 18, 16, 3, 8, 4, 20, 10, 19, 11, 15, 7, 13, 12, 9, 1}",3.255230,"{1, 6, 2, 17, 5, 14, 18, 16, 3, 8, 4, 20, 10, 19, 11, 15, 7, 13, 12, 9, 1}",3.255230,0.000000,0.030308
"{1, 15, 2, 11, 16, 20, 8, 10, 9, 18, 6, 14, 5, 4, 17, 12, 19, 3, 7, 13, 1}",4.594916,"{1, 13, 7, 3, 19, 12, 17, 4, 5, 14, 6, 18, 15, 2, 11, 9, 10, 16, 20, 8, 1}",4.843605,0.054123,0.030298
"{1, 12, 20, 13, 15, 18, 3, 6, 5, 14, 16, 2, 19, 10, 4, 7, 17, 9, 11, 8, 1}",3.709597,"{1, 12, 20, 13, 15, 18, 3, 6, 5, 14, 16, 2, 19, 10, 4, 7, 17, 9, 11, 8, 1}",3.709597,0.000000,0.030467
"{1, 16, 8, 4, 2, 5, 6, 11, 20, 15, 3, 17, 18, 13, 10, 19, 14, 12, 7, 9, 1}",3.378387,"{1, 9, 7, 12, 14, 19, 10, 13, 18, 15, 17, 3, 20, 11, 6, 5, 2, 4, 8, 16, 1}",3.401016,0.006698,0.030446
"{1, 14, 15, 2, 10, 19, 20, 5, 7, 13, 16, 11, 3, 18, 4, 8, 17, 12, 9, 6, 1}",3.999937,"{1, 14, 15, 2, 19, 10, 5, 20, 7, 13, 16, 11, 3, 18, 9, 6, 12, 17, 4, 8, 1}",4.201805,0.050468,0.030481
"{1, 11, 3, 12, 4, 14, 19, 18, 9, 13, 16, 15, 17, 10, 20, 6, 8, 7, 5, 2, 1}",3.812451,"{1, 2, 5, 7, 8, 6, 20, 13, 10, 17, 15, 16, 19, 9, 18, 14, 4, 12, 3, 11, 1}",3.836136,0.006213,0.030454
"{1, 8, 17, 19, 14, 10, 6, 7, 11, 20, 9, 4, 13, 3, 15, 16, 2, 5, 12, 18, 1}",3.501212,"{1, 18, 12, 5, 2, 16, 15, 3, 13, 4, 9, 20, 11, 7, 6, 10, 14, 19, 17, 8, 1}",3.501211,0.000000,0.030471
"{1, 15, 19, 2, 17, 14, 12, 3, 5, 18, 8, 7, 11, 13, 16, 6, 4, 10, 9, 20, 1}",3.975179,"{1, 20, 16, 13, 6, 9, 10, 4, 11, 7, 8, 18, 5, 3, 12, 14, 17, 2, 19, 15, 1}",4.069794,0.023801,0.030334
"{1, 19, 14, 2, 17, 10, 16, 9, 5, 4, 11, 18, 20, 6, 12, 3, 15, 8, 13, 7, 1}",3.618378,"{1, 19, 14, 2, 17, 10, 16, 9, 5, 4, 11, 18, 20, 6, 12, 3, 15, 8, 13, 7, 1}",3.618378,0.000000,0.030808
"{1, 9, 19, 7, 15, 6, 17, 14, 4, 3, 12, 16, 20, 13, 11, 18, 10, 5, 2, 8, 1}",3.339853,"{1, 8, 2, 5, 10, 18, 11, 13, 20, 16, 12, 3, 4, 14, 17, 6, 15, 7, 19, 9, 1}",3.339853,0.000000,0.030406
"{1, 17, 11, 8, 2, 5, 10, 19, 12, 14, 18, 13, 4, 6, 16, 3, 20, 15, 9, 7, 1}",3.910299,"{1, 7, 17, 11, 8, 2, 5, 10, 19, 12, 14, 18, 13, 20, 15, 3, 4, 6, 16, 9, 1}",3.921636,0.002899,0.030344
"{1, 19, 2, 7, 8, 3, 9, 14, 16, 10, 12, 13, 20, 6, 4, 5, 15, 18, 11, 17, 1}",3.857769,"{1, 17, 11, 18, 15, 5, 4, 6, 20, 13, 12, 10, 16, 14, 9, 3, 8, 7, 2, 19, 1}",3.857769,0.000000,0.030499
"{1, 11, 6, 5, 8, 20, 14, 17, 9, 3, 4, 18, 12, 7, 2, 19, 13, 16, 10, 15, 1}",4.201753,"{1, 15, 10, 16, 13, 19, 2, 7, 12, 18, 4, 3, 9, 17, 14, 20, 8, 5, 6, 11, 1}",4.201753,0.000000,0.030739
"{1, 14, 9, 5, 15, 16, 4, 7, 2, 17, 20, 8, 10, 18, 19, 12, 11, 13, 3, 6, 1}",4.132588,"{1, 14, 9, 5, 15, 16, 20, 8, 18, 19, 10, 6, 3, 13, 11, 12, 2, 7, 4, 17, 1}",4.348079,0.052144,0.030642
"{1, 8, 19, 13, 5, 18, 15, 9, 17, 16, 6, 14, 12, 3, 2, 7, 20, 11, 10, 4, 1}",3.695517,"{1, 4, 10, 11, 20, 7, 2, 3, 12, 14, 6, 16, 17, 9, 15, 18, 5, 13, 19, 8, 1}",3.695517,0.000000,0.030590
"{1, 14, 15, 5, 19, 6, 7, 20, 4, 13, 11, 8, 17, 2, 3, 10, 12, 18, 16, 9, 1}",3.332032,"{1, 14, 15, 5, 9, 16, 18, 12, 10, 3, 2, 17, 8, 11, 13, 4, 20, 7, 6, 19, 1}",3.427177,0.028555,0.030416
"{1, 18, 6, 13, 20, 12, 2, 5, 15, 4, 19, 16, 8, 10, 3, 11, 14, 9, 17, 7, 1}",4.064888,"{1, 7, 4, 15, 18, 6, 13, 20, 5, 2, 12, 19, 16, 8, 10, 3, 11, 14, 9, 17, 1}",4.211404,0.036044,0.030339
"{1, 18, 13, 19, 17, 6, 2, 5, 14, 12, 4, 9, 16, 7, 15, 8, 20, 11, 10, 3, 1}",3.713627,"{1, 18, 13, 19, 17, 6, 2, 5, 14, 12, 15, 8, 20, 11, 16, 7, 9, 4, 3, 10, 1}",3.803835,0.024291,0.030439
"{1, 6, 4, 5, 7, 19, 16, 12, 11, 2, 14, 8, 15, 10, 13, 18, 20, 3, 9, 17, 1}",4.107590,"{1, 6, 4, 5, 7, 19, 16, 12, 11, 2, 14, 8, 15, 10, 18, 13, 20, 3, 9, 17, 1}",4.110955,0.000819,0.030345
"{1, 14, 12, 5, 15, 17, 8, 19, 11, 9, 3, 13, 20, 7, 10, 16, 4, 18, 6, 2, 1}",3.687834,"{1, 2, 6, 4, 18, 16, 10, 7, 20, 13, 9, 3, 11, 19, 8, 17, 15, 5, 12, 14, 1}",3.722813,0.009485,0.030303
"{1, 6, 5, 10, 19, 11, 7, 16, 9, 17, 13, 8, 2, 20, 15, 14, 18, 12, 3, 4, 1}",3.318574,"{1, 6, 5, 10, 19, 11, 7, 16, 9, 17, 13, 8, 2, 20, 15, 14, 18, 12, 3, 4, 1}",3.318574,0.000000,0.030144
"{1, 15, 17, 3, 12, 4, 7, 2, 16, 9, 19, 14, 10, 5, 11, 8, 18, 6, 20, 13, 1}",4.011226,"{1, 15, 17, 3, 12, 4, 7, 2, 16, 9, 19, 14, 10, 5, 11, 8, 18, 6, 20, 13, 1}",4.011226,0.000000,0.030361
"{1, 6, 16, 5, 13, 17, 11, 9, 14, 7, 3, 10, 20, 4, 18, 12, 15, 8, 2, 19, 1}",3.422946,"{1, 6, 16, 19, 2, 8, 15, 18, 12, 4, 20, 10, 3, 7, 14, 9, 11, 17, 13, 5, 1}",3.570650,0.043151,0.030219
"{1, 3, 10, 4, 9, 20, 19, 7, 6, 11, 5, 15, 8, 16, 12, 18, 2, 13, 14, 17, 1}",3.454982,"{1, 17, 14, 13, 2, 18, 12, 16, 8, 5, 11, 6, 7, 15, 19, 20, 9, 4, 10, 3, 1}",3.503703,0.014102,0.030285
"{1, 19, 9, 7, 12, 18, 16, 2, 8, 10, 13, 4, 3, 14, 20, 17, 5, 11, 15, 6, 1}",4.022076,"{1, 19, 9, 7, 12, 18, 16, 2, 8, 10, 13, 4, 3, 14, 20, 17, 5, 11, 15, 6, 1}",4.022076,0.000000,0.030428
"{1, 2, 8, 20, 6, 13, 14, 18, 16, 12, 19, 9, 15, 3, 17, 10, 11, 4, 5, 7, 1}",3.436717,"{1, 7, 5, 4, 11, 10, 17, 3, 15, 9, 19, 12, 16, 18, 14, 13, 6, 20, 8, 2, 1}",3.436717,0.000000,0.030340
"{1, 7, 15, 14, 3, 9, 12, 6, 13, 18, 8, 2, 4, 5, 10, 20, 19, 11, 17, 16, 1}",3.657540,"{1, 16, 17, 11, 19, 20, 10, 5, 4, 2, 8, 18, 13, 6, 12, 9, 3, 14, 15, 7, 1}",3.657540,0.000000,0.030451
"{1, 18, 14, 7, 19, 20, 2, 9, 6, 16, 4, 11, 5, 13, 12, 17, 15, 3, 10, 8, 1}",3.779942,"{1, 18, 8, 10, 3, 15, 17, 4, 16, 6, 11, 9, 2, 20, 5, 13, 12, 19, 7, 14, 1}",3.834850,0.014526,0.030096
"{1, 2, 9, 6, 5, 12, 4, 8, 11, 14, 20, 18, 10, 13, 7, 17, 15, 19, 3, 16, 1}",4.104324,"{1, 2, 9, 6, 5, 12, 4, 8, 11, 14, 20, 18, 10, 13, 7, 17, 15, 19, 3, 16, 1}",4.104324,0.000000,0.030117
"{1, 4, 9, 8, 10, 19, 2, 11, 18, 3, 20, 15, 5, 7, 16, 13, 12, 17, 14, 6, 1}",3.677005,"{1, 4, 9, 10, 8, 19, 2, 11, 18, 3, 20, 15, 5, 7, 16, 13, 12, 17, 14, 6, 1}",3.702885,0.007038,0.030311
"{1, 17, 7, 16, 18, 4, 20, 3, 11, 19, 14, 15, 6, 9, 8, 5, 10, 13, 12, 2, 1}",3.809317,"{1, 2, 12, 13, 10, 5, 8, 9, 6, 15, 14, 19, 11, 3, 20, 4, 18, 16, 7, 17, 1}",3.809317,0.000000,0.030094
"{1, 19, 13, 18, 17, 9, 6, 2, 3, 12, 7, 16, 20, 14, 15, 11, 8, 4, 5, 10, 1}",4.026779,"{1, 10, 5, 4, 8, 11, 15, 14, 20, 16, 7, 12, 3, 2, 6, 9, 17, 13, 19, 18, 1}",4.043492,0.004150,0.030130
"{1, 2, 9, 5, 7, 19, 16, 17, 12, 6, 10, 20, 14, 13, 18, 8, 15, 4, 11, 3, 1}",4.366127,"{1, 3, 11, 4, 15, 8, 18, 13, 14, 20, 10, 6, 12, 17, 16, 19, 7, 5, 9, 2, 1}",4.366127,0.000000,0.030260
"{1, 2, 14, 7, 11, 8, 20, 12, 17, 16, 5, 15, 13, 10, 3, 19, 18, 4, 9, 6, 1}",3.865781,"{1, 2, 14, 8, 11, 20, 12, 7, 15, 5, 16, 17, 13, 10, 3, 19, 18, 4, 9, 6, 1}",3.960600,0.024528,0.030268
"{1, 13, 14, 7, 11, 8, 12, 17, 15, 16, 18, 4, 6, 3, 20, 10, 9, 5, 19, 2, 1}",3.926805,"{1, 13, 14, 7, 11, 8, 12, 15, 17, 16, 18, 4, 3, 6, 20, 10, 9, 5, 19, 2, 1}",3.939387,0.003204,0.030234
"{1, 16, 12, 17, 18, 19, 5, 7, 11, 3, 10, 8, 9, 20, 15, 2, 13, 4, 14, 6, 1}",3.704666,"{1, 6, 14, 4, 13, 2, 15, 20, 9, 8, 10, 3, 11, 7, 5, 19, 18, 17, 12, 16, 1}",3.704666,0.000000,0.030159
"{1, 19, 2, 17, 15, 9, 8, 3, 16, 7, 14, 18, 13, 6, 11, 20, 5, 10, 4, 12, 1}",4.008739,"{1, 12, 4, 10, 5, 20, 11, 6, 13, 18, 14, 7, 16, 3, 8, 9, 15, 17, 2, 19, 1}",4.008739,0.000000,0.030346
"{1, 12, 2, 6, 13, 10, 7, 3, 15, 5, 20, 9, 18, 17, 16, 14, 19, 8, 4, 11, 1}",4.074959,"{1, 12, 7, 10, 13, 6, 2, 17, 16, 14, 11, 4, 8, 19, 9, 20, 5, 15, 3, 18, 1}",4.237157,0.039803,0.030401
"{1, 20, 3, 18, 11, 9, 15, 13, 14, 7, 6, 16, 2, 17, 8, 12, 5, 10, 4, 19, 1}",4.139947,"{1, 20, 3, 18, 11, 9, 15, 13, 14, 7, 6, 16, 2, 17, 8, 12, 5, 10, 4, 19, 1}",4.139947,0.000000,0.030524
"{1, 6, 4, 17, 3, 9, 15, 8, 19, 12, 18, 10, 7, 11, 5, 2, 13, 16, 14, 20, 1}",3.830621,"{1, 20, 14, 13, 16, 5, 2, 11, 7, 10, 18, 12, 19, 8, 15, 9, 4, 6, 17, 3, 1}",3.906598,0.019834,0.030427
"{1, 19, 10, 15, 5, 20, 6, 8, 17, 4, 18, 13, 9, 14, 3, 12, 16, 2, 7, 11, 1}",3.493617,"{1, 19, 10, 15, 5, 20, 6, 8, 17, 4, 18, 13, 9, 14, 3, 12, 16, 7, 2, 11, 1}",3.502220,0.002462,0.030514
"{1, 18, 17, 4, 8, 9, 12, 13, 3, 15, 2, 6, 14, 20, 16, 11, 19, 10, 5, 7, 1}",3.426162,"{1, 18, 17, 4, 9, 8, 12, 13, 3, 15, 2, 6, 14, 20, 16, 11, 19, 10, 5, 7, 1}",3.433150,0.002040,0.030597
"{1, 20, 15, 13, 16, 11, 19, 12, 5, 6, 8, 9, 7, 18, 4, 17, 2, 14, 3, 10, 1}",3.748609,"{1, 10, 3, 14, 2, 17, 4, 18, 7, 9, 8, 6, 5, 12, 19, 11, 16, 13, 15, 20, 1}",3.748609,0.000000,0.030160
"{1, 9, 19, 10, 14, 12, 4, 5, 3, 8, 13, 18, 2, 20, 17, 11, 7, 15, 6, 16, 1}",3.512435,"{1, 16, 6, 15, 7, 11, 17, 20, 2, 18, 13, 8, 3, 5, 4, 12, 14, 10, 19, 9, 1}",3.512435,0.000000,0.030147
"{1, 5, 12, 11, 19, 20, 2, 10, 8, 7, 6, 13, 16, 15, 14, 4, 3, 18, 17, 9, 1}",3.988048,"{1, 9, 17, 18, 3, 4, 14, 15, 16, 13, 6, 7, 8, 10, 2, 20, 19, 11, 12, 5, 1}",3.988048,0.000000,0.030158
"{1, 10, 17, 8, 2, 15, 6, 4, 16, 11, 12, 18, 9, 13, 3, 19, 20, 7, 5, 14, 1}",4.057615,"{1, 10, 17, 8, 2, 15, 6, 4, 16, 11, 12, 18, 13, 9, 19, 3, 20, 7, 5, 14, 1}",4.062463,0.001195,0.030437
"{1, 2, 3, 20, 19, 15, 13, 4, 6, 10, 16, 5, 14, 9, 11, 7, 17, 8, 18, 12, 1}",3.792392,"{1, 2, 3, 20, 19, 15, 13, 4, 6, 10, 16, 5, 14, 9, 11, 7, 17, 8, 18, 12, 1}",3.792392,0.000000,0.030516
"{1, 7, 14, 8, 6, 4, 13, 11, 20, 16, 10, 5, 18, 2, 9, 15, 12, 17, 3, 19, 1}",3.798986,"{1, 19, 3, 17, 12, 15, 9, 2, 18, 5, 10, 16, 20, 11, 13, 4, 6, 8, 14, 7, 1}",3.798986,0.000000,0.030238
"{1, 10, 18, 4, 7, 17, 3, 6, 20, 13, 14, 11, 5, 15, 9, 16, 12, 19, 8, 2, 1}",4.012414,"{1, 10, 18, 4, 7, 17, 3, 6, 20, 13, 14, 11, 5, 15, 9, 16, 12, 19, 8, 2, 1}",4.012414,0.000000,0.030088
"{1, 14, 13, 7, 5, 2, 19, 11, 20, 15, 3, 12, 4, 8, 16, 10, 9, 6, 18, 17, 1}",3.365115,"{1, 17, 18, 6, 9, 10, 16, 8, 4, 3, 12, 15, 11, 20, 19, 2, 5, 7, 13, 14, 1}",3.374438,0.002771,0.030239
"{1, 16, 18, 9, 11, 14, 15, 12, 6, 17, 5, 19, 7, 2, 10, 13, 4, 8, 3, 20, 1}",3.665845,"{1, 19, 7, 20, 3, 8, 4, 13, 10, 2, 5, 17, 6, 12, 15, 14, 11, 9, 18, 16, 1}",3.689448,0.006439,0.030275
"{1, 8, 20, 10, 3, 7, 16, 15, 6, 11, 17, 5, 2, 13, 9, 4, 18, 12, 14, 19, 1}",3.905847,"{1, 8, 20, 10, 3, 7, 16, 15, 6, 11, 17, 5, 2, 13, 9, 4, 18, 12, 14, 19, 1}",3.905847,0.000000,0.030452
"{1, 5, 19, 9, 13, 12, 16, 20, 4, 2, 3, 18, 11, 14, 8, 15, 6, 17, 7, 10, 1}",4.457686,"{1, 10, 7, 17, 6, 15, 8, 14, 11, 18, 3, 2, 4, 20, 16, 12, 13, 9, 19, 5, 1}",4.457687,0.000000,0.030123
"{1, 2, 15, 4, 10, 3, 17, 7, 19, 9, 5, 11, 6, 13, 8, 16, 12, 14, 18, 20, 1}",4.129395,"{1, 20, 18, 14, 12, 16, 8, 13, 7, 6, 11, 5, 9, 19, 17, 3, 10, 4, 15, 2, 1}",4.132383,0.000724,0.030098
"{1, 8, 12, 15, 3, 2, 14, 18, 16, 20, 11, 13, 19, 6, 4, 9, 7, 5, 10, 17, 1}",3.534155,"{1, 8, 12, 15, 3, 2, 14, 18, 16, 20, 11, 13, 19, 6, 4, 9, 7, 5, 10, 17, 1}",3.534155,0.000000,0.030016
"{1, 20, 3, 17, 18, 19, 5, 16, 10, 4, 2, 11, 9, 12, 6, 14, 7, 15, 8, 13, 1}",3.957289,"{1, 20, 3, 18, 19, 5, 16, 10, 4, 2, 11, 9, 12, 6, 14, 7, 15, 8, 13, 17, 1}",3.975454,0.004590,0.030011
"{1, 18, 2, 14, 16, 20, 19, 7, 3, 15, 12, 6, 11, 13, 5, 10, 8, 17, 4, 9, 1}",4.548761,"{1, 9, 4, 17, 8, 10, 5, 13, 11, 15, 6, 12, 19, 3, 7, 20, 16, 14, 2, 18, 1}",4.566341,0.003865,0.030340
"{1, 7, 14, 18, 12, 4, 20, 13, 19, 3, 8, 9, 5, 16, 17, 6, 10, 2, 15, 11, 1}",3.734354,"{1, 7, 2, 15, 11, 18, 4, 12, 14, 20, 13, 19, 3, 8, 9, 16, 5, 17, 6, 10, 1}",3.981064,0.066065,0.030257
"{1, 9, 12, 10, 20, 3, 5, 15, 16, 2, 7, 4, 14, 19, 18, 11, 17, 13, 8, 6, 1}",4.343621,"{1, 9, 12, 10, 20, 3, 15, 5, 16, 2, 7, 4, 14, 19, 11, 18, 17, 13, 8, 6, 1}",4.365719,0.005087,0.030233
"{1, 9, 2, 17, 18, 8, 5, 20, 10, 4, 12, 7, 19, 13, 11, 14, 3, 16, 15, 6, 1}",3.989163,"{1, 9, 2, 17, 18, 8, 5, 20, 10, 4, 12, 7, 19, 13, 11, 14, 3, 16, 15, 6, 1}",3.989163,0.000000,0.030336
"{1, 18, 7, 13, 10, 8, 6, 5, 12, 14, 19, 17, 9, 3, 15, 4, 11, 20, 2, 16, 1}",3.542018,"{1, 16, 2, 20, 11, 4, 15, 3, 9, 17, 19, 14, 12, 5, 6, 8, 10, 13, 7, 18, 1}",3.542018,0.000000,0.030210
"{1, 18, 10, 19, 7, 6, 17, 11, 16, 2, 3, 15, 14, 20, 12, 13, 8, 4, 5, 9, 1}",3.774619,"{1, 9, 5, 4, 8, 13, 12, 20, 14, 15, 3, 2, 16, 11, 17, 6, 7, 19, 10, 18, 1}",3.774618,0.000000,0.030441
"{1, 12, 2, 16, 17, 19, 14, 6, 4, 11, 15, 5, 7, 13, 8, 10, 20, 18, 3, 9, 1}",3.235120,"{1, 12, 9, 3, 2, 16, 17, 19, 18, 20, 10, 8, 13, 7, 5, 15, 11, 4, 6, 14, 1}",3.467397,0.071799,0.030233
"{1, 4, 3, 12, 19, 9, 5, 7, 2, 16, 20, 14, 6, 15, 8, 13, 18, 10, 11, 17, 1}",3.950391,"{1, 11, 17, 10, 18, 13, 8, 6, 15, 4, 3, 12, 19, 9, 5, 7, 2, 16, 20, 14, 1}",4.201073,0.063458,0.030347
